Batch > Batch > Log Viewer
Repository: DS_REPO_PROD
	Job Trace Log			Job Monitor Log			Job Error Log	
Page: 1 
Log: monitor_03_25_2025_00_26_02_490__dcaf4368_9d6f_4d45_a2f9_241189af4cea.txt Job Server: APSAPDSAPVP1:3505
Job name: JOB_R2_BGMA_BILLING_POSTING_MM
Path name	State	Row Count	Elapsed time (secs)	Absolute time (secs)
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-JoinCache8	STOP	0	0.000	1021.399
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_467	STOP	0	0.530	1021.399
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-Join5: 0	STOP	0	0.000	1021.399
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-Join5: 1	STOP	0	0.000	1021.399
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1	STOP	0	0.000	1021.399
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_126	STOP	0	0.530	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-Join25: 0	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-Join25: 1	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-OrderBy28	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/MergeSort[3]: 0	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/MergeSort[3]: 1	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_1-OrderBy27	STOP	0	0.000	1021.404
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_2	STOP	0	0.000	1021.409
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Query_3	STOP	0	0.000	1021.409
/DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Map_Operation	STOP	0	0.000	1021.409
-DF_R2_BGMA_MM_BILLING_UPD_DOC_NO_IC/Map_Operation_MM_BILLING	STOP	0	0.000	1021.429
+DF_BILLING_MM_STORED_PROC/MM_BILLING1	STOP	521451471	766.702	1795.091
/DF_BILLING_MM_STORED_PROC/Round_Robin_Split	STOP	521451471	766.702	1795.091
+DF_BILLING_MM_STORED_PROC/Query_1-JoinCacheReader3	STOP	2065	0.000	1795.091
/DF_BILLING_MM_STORED_PROC/Query_1-JoinCache4	STOP	2065	0.005	1795.091
/DF_BILLING_MM_STORED_PROC/BODIVView12	STOP	1040	767.202	1795.096
/DF_BILLING_MM_STORED_PROC/Query_1: 0	STOP	260725771	766.707	1795.096
/DF_BILLING_MM_STORED_PROC/Query_1: 1	STOP	1040	766.687	1795.096
/DF_BILLING_MM_STORED_PROC/Map_Operation	STOP	1040	0.595	1795.096
/DF_BILLING_MM_STORED_PROC/Query_16	STOP	1025	767.207	1795.096
/DF_BILLING_MM_STORED_PROC/Query_1-Join5: 0	STOP	260725700	766.707	1795.096
/DF_BILLING_MM_STORED_PROC/Query_1-Join5: 1	STOP	1025	766.687	1795.096
/DF_BILLING_MM_STORED_PROC/Map_Operation[1]	STOP	1025	0.595	1795.096
/DF_BILLING_MM_STORED_PROC/MergeRRS: 0	STOP	2065	0.595	1795.096
-DF_BILLING_MM_STORED_PROC/Loader3 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	1795.101
-DF_BILLING_MM_STORED_PROC/Loader2 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	1795.101
-DF_BILLING_MM_STORED_PROC/Loader1 for table 'Map_Operation_MM_BILLING'	STOP	0	0.000	1795.101
-DF_BILLING_MM_STORED_PROC/Map_Operation_MM_BILLING	STOP	2065	0.595	1795.116
+DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/qry21	STOP	324800	5.261	1821.507
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Query_9-Mapping2	STOP	324800	5.261	1821.507
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Query_9-Distinct3	STOP	324800	5.261	1821.512
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Round_Robin_Split	STOP	324800	13.422	1821.512
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Query_9	STOP	162400	13.472	1821.512
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Query_9-Mapping4	STOP	162400	13.447	1821.512
/DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Merge: 0	STOP	324800	13.522	1821.512
-DF_R2_BGMA_MM_BILLING_TO_PSTG_TBL/Query_9_BGMA.R2_DB.Tables::PT_BILLING_MM	STOP	324800	13.532	1821.532
+DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_2+Query1	STOP	324800	2.077	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Round_Robin_Split	STOP	324800	2.077	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_3	STOP	162400	2.077	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_3-Mapping3	STOP	162400	2.077	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Merge: 0	STOP	324800	2.082	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_5-Distinct2	STOP	324800	2.082	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Round_Robin_Split[1]	STOP	1279	0.005	1828.089
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_5	STOP	679	0.000	1828.094
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_5-OrderBy4	STOP	600	0.000	1828.094
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/MergeSort: 0	STOP	679	0.005	1828.094
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/MergeSort: 1	STOP	600	0.000	1828.094
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_4	STOP	1279	0.005	1828.094
/DF_R2_BGMA_BILLING_TRF_HDR__NEW/Round_Robin_Split[2]	STOP	1279	0.005	1828.094
-DF_R2_BGMA_BILLING_TRF_HDR__NEW/Loader3 for table 'Query_4_INT_R2_BGMA_BILLING_HDR_VALID'	STOP	300	0.015	1828.099
-DF_R2_BGMA_BILLING_TRF_HDR__NEW/Loader2 for table 'Query_4_INT_R2_BGMA_BILLING_HDR_VALID'	STOP	300	0.015	1828.099
-DF_R2_BGMA_BILLING_TRF_HDR__NEW/Loader1 for table 'Query_4_INT_R2_BGMA_BILLING_HDR_VALID'	STOP	300	0.010	1828.109
-DF_R2_BGMA_BILLING_TRF_HDR__NEW/Query_4_INT_R2_BGMA_BILLING_HDR_VALID	STOP	379	0.010	1828.114
+DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query_3_11	STOP	161172	2.680	1835.412
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/QRY_MAIN	STOP	161172	2.675	1835.412
+DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query_42	STOP	163628	2.915	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/QRY_OFFSET	STOP	163628	2.915	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Merge: 0	STOP	324800	2.910	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Split	STOP	324800	2.910	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Round_Robin_Split	STOP	324800	2.910	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Q_GLITEM	STOP	162400	2.915	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Q_GLITEM-Mapping3	STOP	162400	2.915	1835.417
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/MergeRRS: 0	STOP	248689	2.915	1835.422
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader3 for table 'Q_GLITEM_INT_R2_BGMA_BILLING_GLITEM_VALID'	STOP	60006	2.550	1835.452
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader2 for table 'Q_GLITEM_INT_R2_BGMA_BILLING_GLITEM_VALID'	STOP	60006	2.670	1835.482
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader1 for table 'Q_GLITEM_INT_R2_BGMA_BILLING_GLITEM_VALID'	STOP	60006	2.785	1835.517
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Round_Robin_Split[1]	STOP	324800	2.910	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Q_TAX_ITEMS	STOP	162400	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query	STOP	38441	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query_2	STOP	38441	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Q_TAX_ITEMS-Mapping4	STOP	162400	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query-Mapping5	STOP	37670	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query_2-Mapping6	STOP	37670	2.915	1835.522
/DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/MergeRRS[1]: 0	STOP	76111	2.920	1835.527
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader3 for table 'Query_2_INT_R2_BGMA_BILLING_TAX_VALID'	STOP	16106	2.100	1835.532
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader2 for table 'Query_2_INT_R2_BGMA_BILLING_TAX_VALID'	STOP	20002	2.345	1835.537
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Loader1 for table 'Query_2_INT_R2_BGMA_BILLING_TAX_VALID'	STOP	20002	2.650	1835.542
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Q_GLITEM_INT_R2_BGMA_BILLING_GLITEM_VALID	STOP	68671	2.900	1835.582
-DF_MM_BILLING_TRF_GL_ACCOUNT_TAX/Query_2_INT_R2_BGMA_BILLING_TAX_VALID	STOP	20001	2.920	1835.587
+DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_31	STOP	161172	1.130	1840.012
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/QRY_MAIN	STOP	161172	1.130	1840.012
+DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_42	STOP	163628	1.140	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/QRY_OFFSET	STOP	163628	1.140	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Merge: 0	STOP	324800	1.140	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Round_Robin_Split	STOP	324800	1.140	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Q_CURRENCY	STOP	162428	1.130	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Q_CURRENCY-Mapping3	STOP	162372	1.145	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/MergeSplit: 0	STOP	324800	1.135	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Round_Robin_Split[1]	STOP	324800	1.130	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_TAX	STOP	162400	1.130	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_7	STOP	38274	1.135	1840.017
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_TAX-Mapping4	STOP	162400	1.130	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_7-Mapping5	STOP	37837	1.135	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Merge[1]: 0	STOP	76111	1.135	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Round_Robin_Split[2]	STOP	324800	1.130	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_GL	STOP	162400	1.130	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Query_GL-Mapping6	STOP	162400	1.130	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Merge[2]: 0	STOP	248689	1.135	1840.022
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Merge[3]: 0	STOP	324800	1.135	1840.027
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Round_Robin_Split[3]	STOP	324800	1.135	1840.027
-DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Loader3 for table 'Merge_1_INT_R2_BGMA_BILLING_CURR_VALID'	STOP	81163	1.130	1840.032
-DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Loader2 for table 'Merge_1_INT_R2_BGMA_BILLING_CURR_VALID'	STOP	81126	1.130	1840.037
-DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Loader1 for table 'Merge_1_INT_R2_BGMA_BILLING_CURR_VALID'	STOP	81237	1.130	1840.042
-DF_R2_BGMA_BILLING_TRF_CURR__NEWEST/Merge_1_INT_R2_BGMA_BILLING_CURR_VALID	STOP	81274	1.135	1840.052
+DF_R2_BGMA_BILLING_TRF_COPA__NEW/Query_41	STOP	161172	1.790	1848.805
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/QRY_MAIN	STOP	161172	1.790	1848.805
+DF_R2_BGMA_BILLING_TRF_COPA__NEW/Query_52	STOP	163628	1.810	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/QRY_OFFSET	STOP	163628	1.810	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Merge: 0	STOP	324800	1.820	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Round_Robin_Split	STOP	324800	1.825	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/QRY_COPA-Mapping3	STOP	162400	1.830	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/QRY_COPA-Mapping4	STOP	162400	1.825	1848.810
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Merge[1]: 0	STOP	324800	1.830	1848.820
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/QRY_COPA	STOP	324800	1.835	1848.825
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Pivot	STOP	324800	3.512	1848.825
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Round_Robin_Split[1]	STOP	3572800	3.512	1848.825
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Query_3	STOP	1786400	3.512	1848.825
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/Query_3-Mapping5	STOP	1786400	3.512	1848.825
/DF_R2_BGMA_BILLING_TRF_COPA__NEW/MergeRRS: 0	STOP	3572800	3.517	1848.825
-DF_R2_BGMA_BILLING_TRF_COPA__NEW/Loader3 for table 'Query_3_INT_R2_BGMA_BILLING_COPA_VALID'	STOP	890089	3.472	1848.830
-DF_R2_BGMA_BILLING_TRF_COPA__NEW/Loader2 for table 'Query_3_INT_R2_BGMA_BILLING_COPA_VALID'	STOP	890089	3.482	1848.835
-DF_R2_BGMA_BILLING_TRF_COPA__NEW/Loader1 for table 'Query_3_INT_R2_BGMA_BILLING_COPA_VALID'	STOP	892533	3.507	1848.840
-DF_R2_BGMA_BILLING_TRF_COPA__NEW/Query_3_INT_R2_BGMA_BILLING_COPA_VALID	STOP	900089	3.517	1848.845
+DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/BODIVView11	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Round_Robin_Split	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_3-Mapping2	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_3-Mapping4	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Merge: 0	STOP	0	0.005	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_3-Distinct3	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Round_Robin_Split[1]	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_3	STOP	0	0.000	1851.393
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_5	STOP	0	0.000	1851.398
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_3-Mapping5	STOP	0	0.000	1851.398
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_5-OrderBy6	STOP	0	0.000	1851.398
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/MergeSort: 0	STOP	0	0.000	1851.398
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/MergeSort: 1	STOP	0	0.000	1851.398
/DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_1	STOP	0	0.000	1851.398
-DF_R2_BGMA_BILLING_TRF_HDR__NEW_IC/Query_1_INT_R2_BGMA_BILLING_HDR_VALID	STOP	0	0.000	1851.408
+DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Query_3_11	STOP	0	0.000	1854.143
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/QRY_MAIN	STOP	0	0.000	1854.143
+DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Query_42	STOP	0	0.000	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/QRY_OFFSET	STOP	0	0.000	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Merge: 0	STOP	0	0.005	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Round_Robin_Split	STOP	0	0.000	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Q_GLITEM	STOP	0	0.000	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Q_GLITEM-Mapping3	STOP	0	0.000	1854.148
/DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Merge[1]: 0	STOP	0	0.000	1854.148
-DF_MM_BILLING_TRF_GL_ACCOUNT_IC/Q_GLITEM_INT_R2_BGMA_BILLING_GLITEM_VALID	STOP	0	0.000	1854.163
+DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Query_31	STOP	0	0.000	1856.799
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/QRY_MAIN	STOP	0	0.000	1856.799
+DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Query_42	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/QRY_OFFSET	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Merge: 0	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Round_Robin_Split	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Q_CURRENCY	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Q_CURRENCY-Mapping3	STOP	0	0.000	1856.804
/DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Merge[1]: 0	STOP	0	0.000	1856.804
-DF_R2_BGMA_BILLING_TRF_CURR__NEWEST_IC/Q_CURRENCY_INT_R2_BGMA_BILLING_CURR_VALID	STOP	0	0.000	1856.819
+DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Query_41	STOP	0	0.000	1859.454
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/QRY_MAIN	STOP	0	0.000	1859.454
+DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Query_52	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/QRY_OFFSET	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Merge: 0	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Round_Robin_Split	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/QRY_COPA-Mapping3	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/QRY_COPA-Mapping4	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Merge[1]: 0	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/QRY_COPA	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Pivot	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Round_Robin_Split[1]	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Query_3	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Query_3-Mapping5	STOP	0	0.000	1859.459
/DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Merge[2]: 0	STOP	0	0.005	1859.464
-DF_R2_BGMA_BILLING_TRF_COPA__NEW_IC/Query_3_INT_R2_BGMA_BILLING_COPA_VALID	STOP	0	0.000	1859.474
+DF_R2_BGMA_LOAD_S4_MM_5/QRY_BAPI_HDR	STOP	79	0.000	2012.381
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Mapping1	STOP	79	2.755	2012.381
+DF_R2_BGMA_LOAD_S4_MM_5/BODIVView13	STOP	20937	2.715	2012.386
/DF_R2_BGMA_LOAD_S4_MM_5/Round_Robin_Split	STOP	20937	2.715	2012.386
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	10872	2.715	2012.386
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	10065	2.715	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Merge: 0	STOP	20937	2.710	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest2: 0	STOP	79	2.750	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest2: 1	STOP	20937	2.710	2012.391
+DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	25702	2.680	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Round_Robin_Split[1]	STOP	25702	2.680	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	13329	2.680	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	12373	2.680	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Merge[1]: 0	STOP	25702	2.680	2012.391
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest4: 0	STOP	79	2.705	2012.396
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest4: 1	STOP	25702	2.685	2012.396
+DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_COPA_VALID7	STOP	282722	2.655	2012.396
+DF_R2_BGMA_LOAD_S4_MM_6/QRY_BAPI_HDR	STOP	0	0.000	1865.897
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_COPA_VALID_2	STOP	282722	2.655	2012.396
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Mapping1	STOP	0	0.000	1865.897
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest6: 0	STOP	79	2.680	2012.396
+DF_R2_BGMA_LOAD_S4_MM_6/BODIVView13	STOP	0	0.000	1865.897
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest6: 1	STOP	282722	2.655	2012.396
/DF_R2_BGMA_LOAD_S4_MM_6/Round_Robin_Split	STOP	0	0.000	1865.897
+DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_TAX_VALID9	STOP	4765	2.620	2012.396
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	0	0.000	1865.902
+DF_R2_BGMA_LOAD_S4_MM_3/QRY_BAPI_HDR	STOP	300	5.286	2392.979
/DF_R2_BGMA_LOAD_S4_MM_5/INT_R2_BGMA_BILLING_TAX_VALID_3	STOP	4765	2.620	2012.401
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	0	0.000	1865.902
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Mapping1	STOP	300	9.474	2392.979
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest8: 0	STOP	79	2.630	2012.401
/DF_R2_BGMA_LOAD_S4_MM_6/Merge: 0	STOP	0	0.000	1865.902
+DF_R2_BGMA_LOAD_S4_MM_3/BODIVView13	STOP	84190	9.399	2392.979
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Nest8: 1	STOP	4765	2.620	2012.401
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest2: 0	STOP	0	0.000	1865.902
/DF_R2_BGMA_LOAD_S4_MM_3/Round_Robin_Split	STOP	84190	9.399	2392.979
/DF_R2_BGMA_LOAD_S4_MM_5/Round_Robin_Split[2]	STOP	79	2.615	2012.401
/DF_R2_BGMA_LOAD_S4_MM_6/Qry_Nested-Nest2: 1	STOP	0	0.000	1865.902
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested	STOP	79	1.790	2012.401
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_GLITEM_VALID_1	STOP	43999	9.399	2392.979
+DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	0	0.000	1865.902
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_Nested-Mapping16	STOP	0	0.000	2012.401
/DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_GLITEM_VALID_1-Nest14	STOP	40191	9.399	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/Round_Robin_Split[1]	STOP	0	0.000	1865.902
/DF_R2_BGMA_LOAD_S4_MM_5/Merge[2]: 0	STOP	79	1.795	2012.401
/DF_R2_BGMA_LOAD_S4_MM_3/Merge: 0	STOP	84190	9.399	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_CURR_VALID_1	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_BAPI_Call-Function10	STOP	79	145.254	2012.411
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest2: 0	STOP	300	9.479	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/INT_R2_BGMA_BILLING_CURR_VALID_1-Nest15	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_BAPI_Call	STOP	79	97.637	2012.411
/DF_R2_BGMA_LOAD_S4_MM_3/Qry_Nested-Nest2: 1	STOP	84190	9.399	2392.984
/DF_R2_BGMA_LOAD_S4_MM_6/Merge[1]: 0	STOP	0	0.000	1865.907
/DF_R2_BGMA_LOAD_S4_MM_5/Qry_BAPI_Call.RETURN	STOP	511	97.787	2012.411
+DF_R2_BGMA_LOAD_S4_MM_3/INT_R2_BGMA_BILLING_CURR_VALID5	STOP	103289	9.364	2392.984
